image_name,type,color_path,grey_path
/imagenet_156.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_157.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_158.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_159.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_160.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_161.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_162.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_163.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_164.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_165.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_166.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_167.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_168.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_169.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_170.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_171.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_172.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_173.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_174.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_175.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_176.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_177.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_178.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_179.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_180.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_181.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_182.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_183.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_184.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_185.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_186.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_187.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_188.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_189.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_190.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_191.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_192.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_193.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_194.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_195.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_196.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_197.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_198.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_199.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_200.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_201.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_202.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_203.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_204.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_205.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_206.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_207.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_208.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_209.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_210.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_211.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_212.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_213.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_214.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_215.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_216.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_217.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_218.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_219.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_220.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_221.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_222.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_223.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_224.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_225.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_226.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_227.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_228.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_229.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_230.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_231.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_232.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_233.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_234.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_235.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_236.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_237.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_238.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_239.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_240.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_241.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_242.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_243.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_244.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_245.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_246.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_247.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_248.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_249.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_250.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_251.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_252.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_253.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_254.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_255.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_256.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_257.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_258.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_259.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_260.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_261.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_262.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_263.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_264.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_265.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_266.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_267.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_268.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_269.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_270.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_271.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_272.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_273.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_274.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_275.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_276.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_277.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_278.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_279.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_280.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_281.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_282.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_283.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_284.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_285.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_286.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_287.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_288.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_289.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_290.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_291.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_292.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_293.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_294.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_295.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_296.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_297.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_298.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_299.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_300.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_301.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_302.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_303.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_304.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_305.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_306.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_307.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_308.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_309.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_310.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_311.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_312.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_313.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_314.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_315.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_316.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_317.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_318.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_319.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_320.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_321.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_322.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_323.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_324.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_325.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_326.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_327.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_328.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_329.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_330.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_331.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_332.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_333.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_334.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_335.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_336.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_337.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_338.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_339.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_340.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_341.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_342.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_343.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_344.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_345.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_346.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_347.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_348.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_349.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_350.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_351.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_352.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_353.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_354.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_355.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_356.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_357.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_358.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_359.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_360.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_361.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_362.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_363.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_364.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_365.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_366.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_367.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_368.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_369.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_370.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_371.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_372.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_373.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_374.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_375.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_376.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_377.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_378.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_379.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_380.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_381.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_382.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_383.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_384.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_385.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_386.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_387.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_388.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_389.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_390.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_391.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_392.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_393.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_394.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_395.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_396.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_397.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_398.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_399.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_400.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_401.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_402.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_403.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_404.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_405.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_406.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_407.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_408.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_409.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_410.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_411.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_412.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_413.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_414.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_415.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_416.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_417.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_418.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_419.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_420.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_421.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_422.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_423.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_424.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_425.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_426.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_427.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_428.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_429.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_430.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_431.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_432.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_433.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_434.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_435.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_436.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_437.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_438.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_439.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_440.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_441.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_442.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_443.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_444.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_445.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_446.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_447.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_448.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_449.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_450.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_451.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_452.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_453.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_454.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_455.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_456.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_457.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_458.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_459.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_460.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_461.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_462.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_463.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_464.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_465.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_466.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_467.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_468.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_469.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_470.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_471.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_472.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_473.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_474.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_475.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_476.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_477.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_478.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_479.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_480.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_481.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_482.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_483.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_484.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_485.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_486.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_487.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_488.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_489.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_490.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_491.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_492.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_493.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_494.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_495.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_496.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_497.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_498.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_499.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_500.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_501.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_502.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_503.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_504.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_505.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_506.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_507.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_508.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_509.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_510.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_511.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_512.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_513.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_514.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_515.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_516.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_517.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_518.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_519.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_520.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_521.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_522.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_523.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_524.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_525.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_526.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_527.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_528.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_529.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_530.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_531.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
/imagenet_532.JPEG,imagenet,./imagenet/color/,./imagenet/grey/
